"id","name","location","address","tier_id","type_id","phone_number","state","type","products"
"5465","Olaniba Memorial Specialist Hospital Limited","Surulere","10A, OLATUNDE ONIMOLE STREET, AGUDA - SURULERE LAGOS","3","1","08184763095","[object Object]","[object Object]","3012,97,98"
"5466","Southwest Medicals","Ikeja","23 Coker Rd, Ilupeju, Lagos","4","1","0812 631 4138","[object Object]","[object Object]","97,98,3012,96"
"5468","Chamy Eye Clinic & Optical services","","214, Ipaja Rd Akinyele bus stop Ipaja Lagos","3","4","08131557593","[object Object]","[object Object]","97,98,3012"
"5472","Raylife Global Hospital","","El-Shaddai close, off Benue Street, Byazhin Across Kubwa, Bwari","4","1","09044780962, 08072685792, 08036674289","[object Object]","[object Object]","3012,98,96,97"
"5486","The Hills Medical Centre","","98 GODWIN ABBE WAY GRA BENIN CITY, EDO STATE","4","1","08162187060, 08166773837","[object Object]","[object Object]","97,98,3012,96"
"5488","AD Fitness","","22, Channels Television Road, Isheri North Opic","2","8","09076206795","[object Object]","[object Object]","3012"
"5498","CareValue Health","Eti-Osa","14A, Trem Close, Alternative Chevron, Lekki, Lagos State","3","1","08126976555","[object Object]","[object Object]","97,98,3012"
"5512","Deglowing stars Gym","","Shop 25/26/27 Garima Plaza, Arab road Kubwa, Bwari LGA","3","8","08105852656","[object Object]","[object Object]","3012,97,98"
"5517","Darlyn Specialist hospital","","Ada George road by Elioparanwo junction, mile 4 Rumueme","4","1","09163956129, 08033801533","[object Object]","[object Object]","97,3012,96,98"
"5518","Golden Heart Hospital","","43 PRINCE GBADEBO STREET, OPP SAWMILL B/STOP, OGIJO, OGUN STATE","4","1","08039227612, 07069465438","[object Object]","[object Object]","98,96,97,3012"
"5521","First Rank Hospital","","85 Idiaregbe street, off arubaye / giwa-amu, okumagba layout, Warri","4","1","07036284364, 07031502131","[object Object]","[object Object]","3012,97,98,96"
"5535","Minderswarmth Spa","","8 Omoba Olukolu street, Igbo Efon. Lagos","2","9","09072754014, 08083783055","[object Object]","[object Object]","3012"
"5554","HEPHZIBAH EYE CARE - PORT HARCOURT","","Tombia Street, opposite Mandela Car Wash,GRA Phase 3,Port Harcourt,Rivers State","3","4","07051590488","[object Object]","[object Object]","3012,98,97"
"5555","Emmy Care Medical Centre","","NO. 119, IGBO OLOMU ROAD, AZO ROCK BUS STOP AGRIC, IKORODU,","4","1","08109172595, 08060845319","[object Object]","[object Object]","3012,96,98,97"
"5556","Bioflourishing Hospital","","63 BAYO OYEWALE,AGO PALACE WAY OKOTA","4","1","08037016681, 09018092810","[object Object]","[object Object]","97,96,3012,98"
"5578","Spring Care Hospital","","4 2nd Avenue, opposite Unity Estate, Supreme Court Quarters, Karu","3","1","09161538333, 08035868444","[object Object]","[object Object]","97,98,3012"
"5590","Ollyton Dental Clinic","","3A Awoniyi Elemo, Ajao estate, Lagos","3","3","08027127708, 09029485929","[object Object]","[object Object]","3012,97,98"
"5592","5 stars Barbing and Spa","","No1 audu bako way kano. Nasarawa LGA","4","9","07033022805","[object Object]","[object Object]","97,3012,96,98"
"5596","Life Care Clinics","","119 Talafia Imam Street, Ede North","4","1"," 08033764408, 08087839918","[object Object]","[object Object]","98,96,97,3012"
"5598","Tip Top Hospital","","4 kwaru way, custom bus stop, off abaranje road, Ikotun, Lagos","4","1","08069098086,  07087956043","[object Object]","[object Object]","3012,97,98,96"
"5606","Special Care Hospital","","Behind Wema bank, Kabayi before bridge, Mararaba","4","1","09168900740","[object Object]","[object Object]","96,98,3012,97"
"5608","Kkmat Eye","","Suite 203a, Samfa Plaza, Ndola Crescent, by Grand Ibro Hotel, Wuse Zone 5, Abuja","4","4","08036764391, 08030987433","[object Object]","[object Object]","97,3012,96,98"
"5609","Alpha Trainer Fitness","","45 Khartoum Street, Zone 5, Wuse.","3","8","08107739931","[object Object]","[object Object]","98,3012,97"
"5611","QH Specilaist Dental Clinic","","Flat D block 11, Road 35 off 3rd avenue Gwarinpa Abuja, FCT","2","3","07052200501","[object Object]","[object Object]","3012"
"5612","BHM Gym","","67B Alhaji Salisu Street Senior Staff Quarters, Kuje. FCT","4","8","2347060937631","[object Object]","[object Object]","98,96,97,3012"
"5613","Dr Cole Perfect Smile Dental Clinic","","291 ABA OWERRI ROAD, ABA, ABIA STATE.","3","3","08067761234","[object Object]","[object Object]","3012,97,98"
"5614","Marhaba Fitness","","145J HADEJA  ROAD, KANO","4","8","08037909097","[object Object]","[object Object]","97,3012,96,98"
"5615","Grace Jerry EyeCare Centre","","No 4 Prof Okujagu Street Off Peter Odili Road Port Harcourt, City LGA.","3","4","08151540374, 08038848030","[object Object]","[object Object]","98,3012,97"
"5616","Vision Experts Eye Clinic","","No 19 Rumuadaolu market road, Rumuola Port Harcourt.  Obio Akpor LGA","3","4","07014985072","[object Object]","[object Object]","97,98,3012"
"5617","Kariden Specialist Hospital","","196 Aba Road Opposite Presidential Hotel, Beside Unity Bank, Rumuola, Port Harcourt.","4","1","08039339144, 08033381448","[object Object]","[object Object]","3012,96,98,97"
"5618","Pinnacle Medical Center Eket","","20 Ekpene Ukpa Avenue, opposite ministry of works, Eket.","4","1","08060449215","[object Object]","[object Object]","97,96,3012,98"
"5620","Royal Care Specialist Hospital","","Plot C565, along 6th Avenue, after Charly Boy, beside Yarkasuwa, Gwarimpa","3","1","08088887258, 08088889758","[object Object]","[object Object]","97,98,3012"
"5631","ROA Specialist Hospital","","3, AREPO ROAD, AREPO OFF LAGOS IBADAN EXPRESSWAY , OGUN STATE","3","1","08088862635, 09016655565","[object Object]","[object Object]","3012,97,98"
"5632","Royal rex Spa","","38/40 Olatunji Idowu Street, Tarred Road. Off Ago palace way, Okota. By Alli Dada bus stop.","3","9","08085621474","[object Object]","[object Object]","98,3012,97"
"5640","Rose Specialist Hospital","","14 Njoku Crescent, Oyolu Fighter, Off College Road, 3 3 Onitsha, Anambra State","4","1","0806 000 0169","[object Object]","[object Object]","97,96,98,3012"
"5642","Renay Dental Clinic","","52a, Ogudu Road directly opposite lawma, Ogudu GRA Lagos state","4","3","07052807040, 08130969747","[object Object]","[object Object]","3012,96,97,98"
"5643","Molab Hospital","","3, Opin Road, Agba Dam Estate, Beside CBN Quarters Off Pipeline Road, Ilorin","4","1","08103232000, 08069420090","[object Object]","[object Object]","98,96,3012,97"
"5648","Head 2 Neck Plus","","47C, Agungi Ajiran Rd, Lekki Penninsula II, Lagos","2","9","08103049088","[object Object]","[object Object]","3012"
"5649","Spa Lavender","","11, Okunola Aina Street, Oasic Estate, Mende, Maryland, Lagos.","2","9","08034966718","[object Object]","[object Object]","3012"
"5662","Julianah Memorial Dental Clinic","","28 Arandun Street Off Isuti Road Fatoki Egan Igando Lagos","2","3","08033347341, 07082328703","[object Object]","[object Object]","3012"
"5678","Virtual Hospital","","1b, Kafayawa Street, off Post Office Road, Sabo","4","1","08032883164","[object Object]","[object Object]","98,97,96,3012"
"5689","Kamcon Eyecare","","2 Adewumi Adebimpe Dr. Marwa, Lekki Phase 1 Lagos.","3","4","08032471677","[object Object]","[object Object]","3012,98,97"
"5693","GRACEVID BRACES and DENTAL SERVICES","","plot 16/18 Ogunusi road Akiode Bustop Ojodu Berger","3","3","07063117130","[object Object]","[object Object]","97,98,3012"
"5695","OHS ENT and Snoring Clinic","","Annex Building, Cedarcrest Hospital, 2, Sam Mbakwe Street, Apo","3","11","09098823719, 08033027347","[object Object]","[object Object]","3012,98,97"
"5719","LE LIEU DE LEILAS GYM","","44 OKEHO STREET, IRE-AKARI ESTATE, ISOLO, LAGOS STATE.","3","8","08033200487, 08038594195","[object Object]","[object Object]","97,98,3012"
"5720","Cardiocare Cardiovascular Hospital","","5 GIZA CLOSE, AREA 11, GARKI","2","1","08184368590","[object Object]","[object Object]","3012"
"5722","Sahad Hospitals","","Plot 1756, Cadastral Zone E27 Apo, Abuja","4","1","07070111111, 07070222222, 07054821591","[object Object]","[object Object]","98,3012,97,96"
"5726","E. Emenike Medical Consultants","","123, Naze Roundabout, Owerri, Imo State","3","1","07002255367, 09160005548","[object Object]","[object Object]","3012,97,98"
"5731","Kauna Hospital","","35 Ahmadu Bello Way, by Rwang Pam Street, Jos","3","1","07040994079","[object Object]","[object Object]","98,3012,97"
"5732","Mobolaji Hospital","","43 Awolowo Way, Okebola, Ibadan","4","1","08033591937, 08068688289, 08032059066","[object Object]","[object Object]","97,96,98,3012"
"5733","Accordia Hospitals","","Opposite Tipper Garage, Ruga Juli Junction, Mararaba, Karu","3","1","07026739372, 08166673886, 08030794827","[object Object]","[object Object]","3012,97,98"
"5744","Anglican Diocese Bethel mission Hospital","","21 Nsukka street Abakaliki","4","1","090354463960, 08030956531","[object Object]","[object Object]","97,96,3012,98"
"5745","Kariden Specialist Hospital Annex","","Power Encounter Junction, Plot 7, Monago Close, Off Ordu Street, Rumuodara, Port Harcourt","4","1","0803 933 9144","[object Object]","[object Object]","98,96,97,3012"
"5746","Cozar Specialist Hospital- Port Harcourt","","31 Rumunduru Road by Pure Water Junction, Port Harcourt, Rivers State.","4","1","08087611811, 08036501818, 09060287885","[object Object]","[object Object]","3012,96,98,97"
"5747","Diamond Crown Hospital (Annex)","","No. 27 Olozu Street, Opposite Emerald hotel,  Stadium Road Port Harcourt","4","1","09063459696, 09063257719","[object Object]","[object Object]","97,96,98,3012"
"5749","First Choice Specialist Hospital","","490, Sabuwar Gawdu Qtrs., Kumbotso","4","1","08038029624, 08038451945","[object Object]","[object Object]","3012,97,98,96"
"5750","Federal Medical Centre, Azare","","No. 005 Sule Katagum Road, Azare","4","1","08065566425, 08034987146, 08099275912","[object Object]","[object Object]","96,3012,98,97"
"5751","Mother of Good Counsel Hospital","","No. 257 Iroko Avenue, Nomansland","4","1","09036002008","[object Object]","[object Object]","97,96,98,3012"
"5757","Royal Bliss Spa","","Plot 265 IECCRESCENT OFF OLADIPODIYA ROAD","3","9","2349071268481","[object Object]","[object Object]","98,97,3012"
"5760","Queen specialist Hospital","Kosofe","3B CMD ROAD MAGODO, LAGOS STATE","4","1","07065380885","[object Object]","[object Object]","3012,97,98,96"
"5761","Theolad Hospital","Shomolu","on 51, Jagunmolu Street, beside Just Rite Shopping mall, Temple Bus-Stop, Bariga.","4","1","08033019689, 08177633150","[object Object]","[object Object]","96,3012,98,97"
"5762","The Childrens Practice","","25 Raymond Njoku Street Ikoyi Lagos","2","2","2348093540899","[object Object]","[object Object]","3012"
"5763","The Consultants Practice","","25 Raymond Njoku Street Ikoyi Lagos","2","2","2347065859845","[object Object]","[object Object]","3012"
"5764","Holiness Hospital","Alimosho","38, AKINROSOYE STREET, (AKEJA ROAD EXT) BEHIND MUSLIM COLLEGE ILE IWE BUS STOP EGBE IKOTUN LAGOS","4","1","08033081572, 08033045666","[object Object]","[object Object]","98,96,97,3012"
"5765","Al Imaan Hospital","","No 20, Surulere Road, Dopemu, Agege Lagos State","4","1","08037134653, 08035378497","[object Object]","[object Object]","3012,98,97,96"
"5766","Kolak Hospital","Ikorordu","158, SAGAMU ROAD, OPPOSITE LASPOTECH, IKORODU","3","1","08167338203","[object Object]","[object Object]","97,3012,98"
"5767","Topaz Clinic","Ibeju-lekki","Plot 119, T.F Kuboye street Off market road Oniru (Almost Opposite Ebeano) Lekki,","3","1","02014546884","[object Object]","[object Object]","98,97,3012"
"5772","D Great Ark Hospital","Alimosho","28, Modupe Ayoade Street Araromi B/stop Iyana ipaja Lagos","4","1","08100324262","[object Object]","[object Object]","97,3012,96,98"
"5773","Quality Care Hospital","","No 6 Augustus Ihunda street, ogbogoro, Obio-akpor LGA, Port Harcourt","4","1","08155635941, 07087932581","[object Object]","[object Object]","98,3012,97,96"
"5784","Samas Hospital","Alimosho","147,Ipaja Ayobo Road,Igbogila Bus Stop,Ipaja,Lagos.","4","1","08055657344","[object Object]","[object Object]","96,3012,98,97"
"5785","Healthrite Company Ltd","Ibeju-lekki","Lakeview park 1 estate, Lekki-Epe expressway, Lagos","4","1","09061772005","[object Object]","[object Object]","97,3012,96,98"
"5786","Helping Hands Hospital","","PLOT 219 AA STREET,FEDERAL LOW COST HOUSING ESTATE,ITOKIN ROAD SABO IKORODU LAGOS STATE","3","1","08023754177,07010114580","[object Object]","[object Object]","3012,98,97"
"5787","GHC Medical Centre Missions Hospital","Ikorodu","74, Awesu Orere, Abosan Estate Bayeku Igbogbo Ikorodu Lagos.","4","1","08119833119","[object Object]","[object Object]","3012,98,97,96"
"5788","Winners Ikorodu Hospital","Ikorodu","18 Solebo street, off Benson bus stop Ikorodu","4","1","08072124245, 08025972890, 09129805030","[object Object]","[object Object]","96,3012,97,98"
"5789","March Nineteenth Hospital","","No 1A Ayoola Coker Street. On Esugbayi Street Off Ladoke Akintola off Oba Akinjobi, Ikeja GRA, Lagos.","4","1","07083974044","[object Object]","[object Object]","98,96,97,3012"
"5793","URIEL I CARE HOSPITAL AND DIALYSIS CENTRE","","19, Onne road, GRA, Port Harcourt, Rivers State, Nigeria.","4","1","","[object Object]","[object Object]","3012,98,97,96"
"5803","Motteeq Spa","","18 Ogunlana Drive Surulere Lagos","3","9","08164661964","[object Object]","[object Object]","3012,97,98"
"5807","Cedarcrest Hospital, Gwarimpa (CEDARCREST HOSPITAL STAFF ONLY)","","No 10 Sheik Ismail Street, Road 131, Off EC Akwiwu Street, First Avenue, Gwarimpa","4","1","09086599646","[object Object]","[object Object]","97,3012,96,98"
"5811","Hive Fitness","","Suite 501 Kings plaza, Kado Abuja.","2","8","234 810 443 5703","[object Object]","[object Object]","3012"
"5812","Cedarcrest Hospital, Jebba (CEDARCREST HOSPITAL STAFF ONLY)","","Senior Life Camp, Mainstream Energy Solutions Limited, Jebba.","4","1","08065807152, 09057161626","[object Object]","[object Object]","98,3012,97,96"
"5813","Cedarcrest Hospital, Gudu (CEDARCREST HOSPITAL STAFF ONLY)","","No. 2, Sam Mbakwe Street, Off Ahmed Daku Street, Apo Dutse,","4","1","08095157971, 08090365807, 08174636552","[object Object]","[object Object]","96,3012,98,97"
"5815","Cedarcrest Hospital, Kainji (CEDARCREST HOSPITAL STAFF ONLY)","","Behind St. Barbaras Catholic Church, Senior Camp Road, Kainji, New Bussa","4","1","08033308800, 07063594856, 07015475611","[object Object]","[object Object]","97,3012,96,98"
"5825","Ferayan Dental Clinic","","5, Fola Osibo Street, Lekki Phase 1, Lagos","2","3","09016444444, 08170644444","[object Object]","[object Object]","3012"
"5826","Touched by Beauty Spa","","17 Ayinde Akinmade street off admiralty way Lekki phase 1","3","9","09157548477","[object Object]","[object Object]","3012,98,97"
"5835","Big 4 Weight and Warriors Gym","","No 3 Magaji Rumfa Road, Nassarawa GRA Kano","4","8","08030427576","[object Object]","[object Object]","3012,98,97,96"
"5836","Royal Blue Gym","","OFF LEHA ROAD, BEHIND CITY COLLEGE, KARU","4","8","09014032115","[object Object]","[object Object]","96,3012,97,98"
"5843","Elite Gym","","2 floor, Beautiful Plaza, Fulani Junction, Along Trans Engineering Estate, Dawaki. Abuja.","4","8","2348100175329","[object Object]","[object Object]","98,96,97,3012"
"5844","Excel Specialist Dental- Gwagwalada","","Suite 17, Phase 1 Cornershops, Secretariat Road, Gwagwalada","3","3","07019530218","[object Object]","[object Object]","3012,97,98"
"5845","Excel Specialist Dental- Wuse 2","","Shop 15, Lobito Mall, Ademola Adetokunbo Crescent, Wuse 2, Abuja","3","3","08033837143","[object Object]","[object Object]","98,3012,97"
"5846","Bestway Gym and Fitness Center","","No. 6, Kwara drive Warcollege Estate, 3rd Avenue, Gwarinpa, Abuja","4","8","0817397443, 08032107110","[object Object]","[object Object]","97,98,3012,96"
"5847","Yifi Gym","","Lander Plaza opposite FGGC, along Law School Road, Bwari Abuja","4","8","07031140969","[object Object]","[object Object]","96,98,97,3012"
"5849","Da Feelz Entertainment Gym","","Plot 82, Albarka Estate, Mommoh Sanni Junction, Old Kuntuku, Gwagwalada, Abuja","4","8","08052425230","[object Object]","[object Object]","3012,98,96,97"
